0.0,10.14836994870801,0.3637775709486827,0.3120223425344999,0.13981619484750196,0.1235191287845323,0.0806695872168671,0.02444168403127453,0.026127640474285535,0.011405660084843987,-0.030332795650653638,-0.0051476211870050415,-0.0031747433439473505,-0.036999627443878635,-0.04580180619457208,0.09492742821405262,0.10200400612984317
0.02,9.938699537696598,0.36292394648987353,0.35323668778825446,0.14006924982032226,0.12380721507760528,0.08107163666725539,0.024492417810894895,0.026242030999923976,0.011154659851332883,-0.030516064446773628,-0.004312175898045445,-0.002938607382409031,-0.037552560557160775,-0.06676040848862841,0.09496878973769375,0.10226227890678881
0.04,9.737979797071619,0.36208292037636786,0.39266577280834647,0.14030937235798668,0.12407793314148086,0.08145324545853311,0.02454114880139488,0.02635121905502008,0.010914308391557392,-0.0306914226904223,-0.00348887536578088,-0.002710692721101471,-0.038078820749511355,-0.08682423908717285,0.09508588847657376,0.1025928302997803
0.06,9.545649267771257,0.3612537503040276,0.43042163240175046,0.14053737879566808,0.12433238533574997,0.08181570406105457,0.02458800221344931,0.02645553160735145,0.010683937856823662,-0.030859366655986403,-0.0026770042676202144,-0.002490488332524965,-0.03858008896256454,-0.10604942544078255,0.09526922129925716,0.10298601897568631
0.08,9.361192488719336,0.3604357546572396,0.4666071227032753,0.1407540185722594,0.12457158366529908,0.08216019719543138,0.024633093000868023,0.0265552688358604,0.010462935112066647,-0.031020351960063502,-0.0018759057630718945,-0.0022775250393292645,-0.03905790839988771,-0.12448749671221404,0.09551044526747637,0.10343340364542027
0.1,9.18413538087118,0.3596283064191682,0.5013168422707908,0.14095998094367213,0.12479645884778934,0.0824878144448572,0.024676526889881756,0.026650706818962963,0.010250736245221718,-0.031174797641516705,-0.0010849756254436294,-0.0020713713146707224,-0.03951369834930554,-0.1421858452222461,0.09580222367680773,0.10392758230013649
0.12,9.014041176117349,0.35883082780102526,0.5346379444558486,0.1411559009035182,0.12500786831063115,0.08279955961451879,0.024718401286933755,0.026742099905531905,0.01004682172477864,-0.03132308975993198,-0.00030365706612289767,-0.0018716295782627013,-0.03994876637358849,-0.15918813342463634,0.09613809461633865,0.10446205509403174
0.14,8.850506817561502,0.3580427854926192,0.5666508557021257,0.1413423644183614,0.1252066032620422,0.0830963590075793,0.02475880608135747,0.026829682811322697,0.009850712118000014,-0.031465584577419825,0.0004685638418009397,-0.0016779329213132965,-0.04036431908965646,-0.17553465375855226,0.09651235843018757,0.10503110706153229
0.16,8.693159768677724,0.357263686453084,0.5974299122700872,0.14151991306838935,0.12539339495928525,0.08337906876100254,0.02479782435688835,0.026913672477328593,0.009661964295449157,-0.03160261137902992,0.0012321622201247884,-0.001489942203514838,-0.04076147172350919,-0.19126264763085732,0.09691998109711666,0.10562970752648358
0.18,8.541655178107916,0.35649307417015624,0.627043925982207,0.14168904817064987,0.12556892027766675,0.08364848136372888,0.0248355330238669,0.0269942697209566,0.009480168058626542,-0.031734474978781485,0.001987577990014311,-0.0013073434734572342,-0.041141256600005116,-0.2064065888403085,0.09735651105801062,0.10625342360115034
0.2,8.395673354817323,0.3557305253293898,0.6555566880478495,0.1418502344511649,0.1257338066704946,0.08390533146145074,0.024872003382240077,0.027071660706488435,0.009304943136683473,-0.031861457951381095,0.0027352190818431543,-0.0011298456715937988,-0.04150463070350524,-0.22099843598043017,0.09781800743830676,0.10689834561633205
