0,0.442,0.4635
1,0.335375,0.324
2,0.300625,0.3125
3,0.183,0.1925
4,0.15025,0.167
5,0.09625,0.1085
6,0.06875,0.0775
7,0.0405,0.054
8,0.016,0.028
9,0.003625,0.0155
10,0.000875,0.013
11,0.000125,0.013
12,0.000125,0.013
13,0.0,0.013
14,0.0,0.013
15,0.0,0.013
16,0.0,0.013
17,0.0,0.013
18,0.0,0.013
19,0.0,0.013
20,0.0,0.013
